pair_id,mention_a,mention_b,surface_a,surface_b,kind_a,kind_b,domain_a,domain_b,passage_a,passage_b,f_name_sim,f_part_sim,f_same_domain,f_emb_cos,f_temporal,theta_cold,bucket,run_db,label
0aa76dede89dba3b,a3bc704b6b83d223:post_money:4572fa17:A,b51239a9c7eaef3e:post_money:a54d4cde:A,Instacart,Instacart,funding_round/series_b,funding_round/series_b,finance.yahoo.com,tracxn.com,"2014: $44 million Series B | $380 million valuation | Andreessen Horowitz, Sequoia","Jun 24, 2014 | $44M | Series B | $2B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,1
6e037e662246f2e9,a3bc704b6b83d223:post_money:4572fa17:A,b51239a9c7eaef3e:post_money:f7f89f56:A,Instacart,Instacart,funding_round/series_b,funding_round/series_d,finance.yahoo.com,tracxn.com,"2014: $44 million Series B | $380 million valuation | Andreessen Horowitz, Sequoia","Mar 15, 2017 | $413M | Series D | $3.4B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
f9498d7909b01f3b,a3bc704b6b83d223:post_money:63e74755:A,b51239a9c7eaef3e:post_money:5401a4ff:A,Instacart,Instacart,funding_round/series_c,funding_round/series_f,finance.yahoo.com,tracxn.com,"2015: $220 million Series C | $1.96 billion valuation | Kleiner Perkins Caufield & Byers, Comcast Ventures","Jul 03, 2020 | $100M | Series F | $13.8B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
a27769dcaed49161,a3bc704b6b83d223:post_money:63e74755:A,b51239a9c7eaef3e:post_money:6ad7dbe0:A,Instacart,Instacart,funding_round/series_c,funding_round/series_f,finance.yahoo.com,tracxn.com,"2015: $220 million Series C | $1.96 billion valuation | Kleiner Perkins Caufield & Byers, Comcast Ventures","Mar 02, 2021 | $265M | Series F | $39B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
d594b8d0f6f4028a,a3bc704b6b83d223:post_money:63e74755:A,b51239a9c7eaef3e:post_money:c10f4b68:A,Instacart,Instacart,funding_round/series_c,funding_round/series_e,finance.yahoo.com,tracxn.com,"2015: $220 million Series C | $1.96 billion valuation | Kleiner Perkins Caufield & Byers, Comcast Ventures","Apr 05, 2018 | $150M | Series E | $4.35B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
3682ca194a32b5a5,a3bc704b6b83d223:post_money:85793d77:A,b51239a9c7eaef3e:post_money:5401a4ff:A,Instacart,Instacart,funding_round/series_d,funding_round/series_f,finance.yahoo.com,tracxn.com,"2017: $413 million Series D | $3.41 billion valuation | Sequoia, Thrive Capital","Jul 03, 2020 | $100M | Series F | $13.8B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
dbb6cacb13feecd0,a3bc704b6b83d223:post_money:85793d77:A,b51239a9c7eaef3e:post_money:a54d4cde:A,Instacart,Instacart,funding_round/series_d,funding_round/series_b,finance.yahoo.com,tracxn.com,"2017: $413 million Series D | $3.41 billion valuation | Sequoia, Thrive Capital","Jun 24, 2014 | $44M | Series B | $2B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
549f610c067587d2,a3bc704b6b83d223:post_money:85793d77:A,b51239a9c7eaef3e:post_money:c10f4b68:A,Instacart,Instacart,funding_round/series_d,funding_round/series_e,finance.yahoo.com,tracxn.com,"2017: $413 million Series D | $3.41 billion valuation | Sequoia, Thrive Capital","Apr 05, 2018 | $150M | Series E | $4.35B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
be0d033c2a55024a,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:5401a4ff:A,Instacart,Instacart,funding_round/series_e,funding_round/series_f,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Jul 03, 2020 | $100M | Series F | $13.8B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
bdc645d1427b56fe,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:6ad7dbe0:A,Instacart,Instacart,funding_round/series_e,funding_round/series_f,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Mar 02, 2021 | $265M | Series F | $39B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
d3bdd498be052c00,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:7406a53f:A,Instacart,Instacart,funding_round/series_e,funding_round/series_c,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Dec 30, 2014 | $220M | Series C | $2B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
885a25b787b20ac4,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:99e55c50:A,Instacart,Instacart,funding_round/series_e,funding_round/series_e,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Feb 12, 2018 | $200M | Series E | $4.2B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,1
0e03fb34b94c6981,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:a54d4cde:A,Instacart,Instacart,funding_round/series_e,funding_round/series_b,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Jun 24, 2014 | $44M | Series B | $2B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
1fc7ee6a4f0aa6cd,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:f7f89f56:A,Instacart,Instacart,funding_round/series_e,funding_round/series_d,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Mar 15, 2017 | $413M | Series D | $3.4B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
a6d4d747698e3558,a3bc704b6b83d223:post_money:919898a6:A,b51239a9c7eaef3e:post_money:f94c00ba:A,Instacart,Instacart,funding_round/series_e,funding_round/series_f,finance.yahoo.com,tracxn.com,Instacart has raised $150 million in fresh financing at a $4.35 billion valuation.,"Oct 16, 2018 | $600M | Series F | $7.6B",1.000000,1.000000,0.000000,1.000000,0.334242,0.833424,band,data/runs/cal_instacart_01.sqlite,0
1296fa3773b48eb8,a3bc704b6b83d223:post_money:b23b5fa1:A,d76e5a3d2b4697e5:post_money:14aa90f4:A,Instacart,Instacart,funding_round/unknown,funding_round/unknown,finance.yahoo.com,fortune.com,2016: $36 million corporate round | $2 billion valuation | Whole Foods,"The firm first invested in 2018, according to PitchBook, leading a $871 million round at a $7.9 billion valuation.",1.000000,1.000000,0.000000,1.000000,0.335526,0.833553,band,data/runs/cal_instacart_01.sqlite,0
9d138f8c76678ebc,a3bc704b6b83d223:post_money:b23b5fa1:A,d76e5a3d2b4697e5:post_money:44068333:A,Instacart,Instacart,funding_round/unknown,funding_round/unknown,finance.yahoo.com,fortune.com,2016: $36 million corporate round | $2 billion valuation | Whole Foods,"...co-led two subsequent rounds, one in 2020 at a $17.7 billion valuation and one in 2021 at a $39 billion valuation, though the amount of capital raised in those rounds was smaller.",1.000000,1.000000,0.000000,1.000000,0.335526,0.833553,band,data/runs/cal_instacart_01.sqlite,0
8e8468a1c02f4594,b51239a9c7eaef3e:post_money:6ad7dbe0:A,e12ed79220275d81:post_money:2d6aa0c0:A,Instacart,Instacart,funding_round/series_f,funding_round/unknown,tracxn.com,www.cnbc.com,"Mar 02, 2021 | $265M | Series F | $39B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
01b33f309c0b1a95,b51239a9c7eaef3e:post_money:8f0ea3de:A,e12ed79220275d81:post_money:2d6aa0c0:A,Instacart,Instacart,funding_round/series_f,funding_round/unknown,tracxn.com,www.cnbc.com,"Nov 15, 2018 | $271M | Series F | $7.87B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
0ab7b42769d33161,b51239a9c7eaef3e:post_money:99e55c50:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/series_e,funding_round/unknown,tracxn.com,www.cnbc.com,"Feb 12, 2018 | $200M | Series E | $4.2B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
ea55cb38d3861bf4,b51239a9c7eaef3e:post_money:a54d4cde:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/series_b,funding_round/unknown,tracxn.com,www.cnbc.com,"Jun 24, 2014 | $44M | Series B | $2B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
8611294f0cf0e104,b51239a9c7eaef3e:post_money:a54d4cde:A,e12ed79220275d81:post_money:2d6aa0c0:A,Instacart,Instacart,funding_round/series_b,funding_round/unknown,tracxn.com,www.cnbc.com,"Jun 24, 2014 | $44M | Series B | $2B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
b7e89292efe818ff,b51239a9c7eaef3e:post_money:a85dda53:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/series_f,funding_round/unknown,tracxn.com,www.cnbc.com,"Jun 11, 2020 | $225M | Series F | $14B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
d43b6aab37602b7b,b51239a9c7eaef3e:post_money:d58e4d5a:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/series_f,funding_round/unknown,tracxn.com,www.cnbc.com,"Oct 08, 2020 | $200M | Series F | $17.7B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,0
7762cb04a33584f9,b51239a9c7eaef3e:post_money:f94c00ba:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/series_f,funding_round/unknown,tracxn.com,www.cnbc.com,"Oct 16, 2018 | $600M | Series F | $7.6B","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.372341,0.837234,band,data/runs/cal_instacart_01.sqlite,1
a82d3a8fc82f7947,d76e5a3d2b4697e5:post_money:14aa90f4:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/unknown,funding_round/unknown,fortune.com,www.cnbc.com,"The firm first invested in 2018, according to PitchBook, leading a $871 million round at a $7.9 billion valuation.","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.373772,0.837377,band,data/runs/cal_instacart_01.sqlite,0
d6c161c7c3d021f8,d76e5a3d2b4697e5:post_money:44068333:A,e12ed79220275d81:lead_investor:fa8abf50:A,Instacart,Instacart,funding_round/unknown,funding_round/unknown,fortune.com,www.cnbc.com,"...co-led two subsequent rounds, one in 2020 at a $17.7 billion valuation and one in 2021 at a $39 billion valuation, though the amount of capital raised in those rounds was smaller.","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.373772,0.837377,band,data/runs/cal_instacart_01.sqlite,0
1e0f990e386e27a6,d76e5a3d2b4697e5:post_money:44068333:A,e12ed79220275d81:post_money:2d6aa0c0:A,Instacart,Instacart,funding_round/unknown,funding_round/unknown,fortune.com,www.cnbc.com,"...co-led two subsequent rounds, one in 2020 at a $17.7 billion valuation and one in 2021 at a $39 billion valuation, though the amount of capital raised in those rounds was smaller.","Instacart announced a $600 million financing round led by D1 Capital Partners, valuing the online grocery start-up at $7.6 billion.",1.000000,1.000000,0.000000,1.000000,0.373772,0.837377,band,data/runs/cal_instacart_01.sqlite,0
16872b6e5767f464,ba356cc038d7e46d:amount:ebeaeb6d:A,c8d6a2aa05b46cc3:amount:b5d4c4f4:A,Squarespace,Squarespace,funding_round/series_a,funding_round/unknown,www.revenuememo.com,www.venturecapitaljournal.com,"Series A | 2010 | $38.5 million | Index Ventures, Accel | Not disclosed",Firms & Funds Look for Squarespace to use $40 mln round to grow into new areas,1.000000,1.000000,0.000000,1.000000,0.084111,0.091807,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite,1
7d6b1a32ead91189,cf09323af455b001:amount:1341da7c:A,e88282463f300822:amount:bf91750c:A,Illumio,Illumio,funding_round/series_c,funding_round/series_f,www.securityweek.com,www.thomabravo.com,Illumio announced on Tuesday that it has closed a massive $100 million Series C financing round,"Illumio, the pioneer and leader of Zero Trust Segmentation, today announced a $225 million Series F funding round at a $2.75 billion valuation.",1.000000,1.000000,0.000000,1.000000,0.116150,0.093233,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001567658.sqlite,1
a4e8cbc22ead42f0,2f14d40f3127434e:amount:c0b177d7:A,a12321a4640330be:amount:35701f87:A,Element Science,Element Science,funding_round/series_c,funding_round/series_c,openminds.com,globalventuring.com,announced that it had raised $145.6 million in Series C financing.,GV was among those to have put $145.6m into the company last week.,1.000000,1.000000,0.000000,1.000000,0.367074,0.107202,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite,1
22a417a86a95f1d3,65dab67c1d7b2ebd:amount:37db9892:A,e011606aeef8d0a8:amount:8dfedaa2:A,Aledade,Aledade,funding_round/series_f,funding_round/series_c,startupintros.com,www.prnewswire.com,"Following a $260 million Series F funding round in 2023 led by Lightspeed Venture Partners, with participation from Venrock and OMERS Growth Equity, the enterprise reached a $3.5 billion valuation.","Today, Aledade announced it has closed a $64 million Series C funding round",1.000000,1.000000,0.000000,1.000000,0.287488,0.102194,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001611176.sqlite,1
7895823578842139,3c06325391fb479f:post_money:c9dec9e6:A,46ff52ac8a5793fb:amount:0ceba78f:A,Hinge Health,Hinge Health,funding_round/series_e,funding_round/series_d,tracxn.com,www.hingehealth.com,"Oct 22, 2021 | $400M | Series E | $6.2B | - | - |",Hinge Health raises $300M Series D at $3B valuation,1.000000,1.000000,0.000000,1.000000,0.416605,0.110618,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001673743.sqlite,1
6b45253d04f2703d,316b7e736472eb88:amount:c9428244:A,94addbda67ec12f7:amount:ccb7af91:A,Expel,Expel,funding_round/series_b,funding_round/series_e,www.privateequitywire.co.uk,getlatka.com,Expel ... announced it has secured USD20 million in Series B funding led by Scale Venture Partners,| 2021 | Series E | $140.3M | $1B | 14% |,1.000000,1.000000,0.000000,1.000000,0.239539,0.099447,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001684049.sqlite,1
19985d9ba004dfc2,4644178299b6e8d2:amount:36d3e3f5:A,eef319335afd063f:amount:8a9a4bc1:A,Arable,Arable,funding_round/series_c,funding_round/series_b,startupintros.com,www.builtinsf.com,"Jul 1, 2022 | $40M Series C | TOM Steyer | ... | Announced",The startup announced Thursday that it raked in $20 million in a Series B round,1.000000,1.000000,0.000000,1.000000,0.319381,0.104132,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001696488.sqlite,1
fe158900b9d68015,4a70c076d1a5a5ca:amount:4b99a031:A,61bde361f3af0f7b:amount:8bdafc1f:A,AMP,AMP,funding_round/debt,funding_round/series_a,www.cbinsights.com,www.closedlooppartners.com,"AMP's latest funding round was a Convertible Note for $75M on June 16, 2026.","Raised $16 Million Series A led by Sequoia Capital, joining Alphabet-backed Sidewalk Infrastructure Partners and leaders in sustainable investing",1.000000,1.000000,0.000000,1.000000,0.443945,0.112607,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001699390.sqlite,1
5448ecca2fab858d,6fc2e2a6ede6c485:post_money:dd26f603:A,c6e9ed3364e9c594:amount:42ece36e:A,Tive,Tive,funding_round/series_c,funding_round/series_c,getlatka.com,www.tive.com,"Tive has raised $135.5M in total funding across eight rounds, most recently a Series C1 of $20M at a $545M post-money valuation in 2025.",Tive ... has closed a $40 million investment ... The Series C funding round was led by WiL (World Innovation Lab) and Sageview Capital,1.000000,1.000000,0.000000,1.000000,0.745910,0.139941,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001708414.sqlite,1
a6c5ce98084fa97e,9c94d6e8a47e82c8:amount:007ecd15:A,df024fe5443c997d:amount:24e4ce4c:A,Zap Energy,Zap Energy,funding_round/unknown,funding_round/series_a,thefusionreport.substack.com,legacy.zapenergy.com,the last round of $130 million coming about a year and a half ago in October 2024.,The new financing comes just nine months after closing a $6.5 million Series A funding round,1.000000,1.000000,0.000000,1.000000,0.370509,0.107432,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001714402.sqlite,1
ca008558736221be,581b32107b09dfac:amount:5a11f8ef:A,ebd15fdfaa3c3d4f:post_money:15c58fa6:A,Stord,Stord,funding_round/series_c,funding_round/series_f,www.hypepotamus.com,www.sourcery.vc,"The $65 million Series C round, led by new investors BOND, Salesforce Ventures, and Lineage Ventures,",Stord just had a major Series F announcement raising $250 million at a $3 billion post-money valuation (~ 2x its valuation from 12mo ago),1.000000,1.000000,0.000000,1.000000,0.356372,0.106495,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001737506.sqlite,1
c604283c1ae61b2b,014e06c0fa6deef7:amount:a6058b18:A,0c9f456702357b9b:amount:b1308775:A,MarginEdge,MarginEdge,funding_round/series_d,funding_round/series_a,finance.yahoo.com,startupintros.com,Restaurant management and finance platform MarginEdge has secured $80m in Series D funding.,MarginEdge raised $7M in a Series A round.,1.000000,1.000000,0.000000,1.000000,0.253169,0.100208,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001739613.sqlite,1
6a32245e4207a853,99c6d7bf55a12a33:amount:e90dbf32:A,df0dbfe5d8698abf:amount:523cb3c7:A,Billd,Billd,funding_round/unknown,funding_round/series_b,billd.com,www.builtinaustin.com,"announced its latest investment round today, securing $17.5M in strategic funding.",Austin-based Billd announced Tuesday it raised a $30 million Series B round.,1.000000,1.000000,0.000000,1.000000,0.362080,0.106871,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001758464.sqlite,1
e6c1e873e7c8d121,4bc696876e1605f4:amount:bb9d7aa8:A,7229e1cd02f9d7ac:amount:ea2a3030:A,AirGarage,AirGarage,funding_round/unknown,funding_round/series_b,www.airgarage.com,www.linkedin.com,"AirGarage Full-Stack Parking Operator, Raises $12.5M Round Led by a16z",We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,1.000000,1.000000,0.000000,1.000000,0.007400,0.088677,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite,1
d25728bfa75d1ef3,3f264cb23a27fa16:amount:c21cc6a4:A,d0c46a5105c93c94:amount:bff8f62b:A,Eleanor Health,Eleanor Health,funding_round/series_d,funding_round/series_b,parsers.vc,www.venturecapitaljournal.com,| 14.10.2024 | Series D | $30M | - |,"Eleanor Health, an outpatient addiction and mental health provider, has secured $20 million in Series B financing.",1.000000,1.000000,0.000000,1.000000,0.505231,0.117342,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite,1
ab3bf7e604baad2f,21f0b8e341dc29e2:amount:ecba9eac:A,7246e2065c12d1a9:amount:88decd7d:A,Magic Spoon,Magic Spoon Inc.,funding_round/series_b,funding_round/unknown,www.retaildive.com,www.rwbaird.com,"It closed its $85 million Series B round in June, drawing funds from firms including HighPost Capital and celebrities including musicians Shakira and Nas, comedian Amy Schumer, and athletes Russell Westbrook and Odell Beckham Jr.","HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")",1.000000,1.000000,0.000000,0.815320,0.557908,0.121741,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite,1
cfad2c47a71138be,18e6d745ec136817:amount:22d23cf3:A,7ecc251f9a25dbff:amount:66855d10:A,Ambi Robotics,Ambi Robotics,funding_round/unknown,funding_round/series_b,www.trysignalbase.com,tracxn.com,"Ambi Robotics has successfully raised $32.0 million in its latest funding round, securing significant investment capital from a group of investors.","Oct 17, 2022 | 9210551 | Series B | 6111509 | 5063235 | 5490983 | 9991239 |",1.000000,1.000000,0.000000,1.000000,0.398083,0.109313,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001794061.sqlite,1
6f78125799dc45f1,082210e5c15c3940:amount:e767ba43:A,5e5fd4853d35f014:amount:f60b794d:A,Crown Affair,Crown Affair,funding_round/series_b,funding_round/series_c,www.beautyindependent.com,tracxn.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.","May 06, 2026 | 8434468 | Series C | 5688637 | 8256997 | 6850022 | 7778859 |",1.000000,1.000000,0.000000,1.000000,0.520404,0.118575,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite,1
f5528cff9c0b98af,5569384897464b4e:amount:7bf861f3:A,daeab9ddf72519a2:amount:421c15b4:A,Abodu,Abodu,funding_round/unknown,funding_round/series_a,www.abodu.com,www.cbinsights.com,"the company just raised $3.5 million in VC funding led by Initialized Capital, Adobu announced Tuesday.","Abodu's latest funding round was a Series A for $20M on July 15, 2021.",1.000000,1.000000,0.000000,1.000000,0.336447,0.105206,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001818001.sqlite,1
848b8909c3fc8e54,d7d661236f75d050:amount:f0962484:A,fcbb71a2f293f210:amount:914c901b:A,Supabase,Supabase,funding_round/series_f,funding_round/series_f,www.orrick.com,tracxn.com,Supabase ... has completed a $500 million Series F at a $10.5 billion valuation.,"Jun 04, 2026 | $500M | Series F",1.000000,1.000000,0.000000,1.000000,0.406904,0.109931,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001829334.sqlite,1
6a191690df11c495,48fe330b9c4f3b04:amount:76524ec1:A,a1e306f8b431db35:amount:2fb063ed:A,Nth Cycle,Nth Cycle,funding_round/seed,funding_round/series_b,www.teknovation.biz,nthcycle.com,The start-up ... also raised a $3.2 million seed round in April 2021,Nth Cycle ... has closed $37 million in Series B and an additional $7 million in non-dilutive financing,1.000000,1.000000,0.000000,1.000000,0.339038,0.105372,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001831650.sqlite,1
eb1225f16c3717a8,494d7f86e065a24c:amount:41f25fdf:A,5bab4d33dac74171:amount:3eadf814:A,Stoke Space,Stoke Space,funding_round/series_d,funding_round/unknown,www.washingtontechnology.com,x.com,Thomas Tull’s U.S. Innovative Technology Fund led the $510 million Series D round for Stoke,"AMOUNT: $1,000,000,000",1.000000,1.000000,0.000000,1.000000,0.842856,0.150969,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,1
1522d8d4ea7d45e0,98febdfcdfa4808a:amount:9876ff34:A,b06479c30cec90ee:amount:17a217a0:A,Hadrian,Hadrian,funding_round/series_d,funding_round/series_d,tracxn.com,www.prnewswire.com,"Aug 06, 2026 | $1.37B | Series D | - | - | ||",Hadrian ... today announced $1.37 billion in new equity financing,1.000000,1.000000,0.000000,1.000000,0.369901,0.107391,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001863211.sqlite,1
da1e8c58c2ccce62,562c7d6f250d6a30:amount:63d19723:A,76557488a3175e03:amount:c72baa3a:A,Loft Labs,Loft Labs,funding_round/series_a,funding_round/series_a,www.fusionfund.com,pulse2.com,Loft Labs closed a $24M Series A led by Khosla Ventures.,Loft Labs—the creators of vCluster and DevPod—announced $24 million in Series A funding led by Khosla Ventures.,1.000000,1.000000,0.000000,1.000000,0.780617,0.143758,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001885407.sqlite,1
5778c504190c7ecc,1ef6efb2dcf99821:amount:b24a9875:A,377dcbf2d279e5eb:amount:04e12037:A,Ebb Carbon,Ebb Carbon,funding_round/seed,funding_round/series_a,vcnewsdaily.com,www.finsmes.com,"This adds to a previous seed funding round of $3 million,","Ebb Carbon, a San Carlos, CA-based ocean-based carbon dioxide removal (CDR) company, raised $20M in Series A funding.",1.000000,1.000000,0.000000,1.000000,1.000000,0.171259,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001896284.sqlite,1
f6da6dcebcb09bc9,365d46d1f62167d1:amount:c75c7f75:A,585eaede342271e3:amount:fdab006d:A,Apptronik,Apptronik,funding_round/series_a,funding_round/series_a,apptronik.com,tracxn.com,Apptronik today announced a $520 million Series A-X funding round,"Oct 21, 2025 | $520M | Series A | $1.24B",1.000000,1.000000,0.000000,1.000000,0.747137,0.140073,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001918029.sqlite,1
32186402ed920d49,ba356cc038d7e46d:amount:3ae813a1:A,c8d6a2aa05b46cc3:amount:b5d4c4f4:A,Squarespace,Squarespace,funding_round/series_b,funding_round/unknown,www.revenuememo.com,www.venturecapitaljournal.com,Series B | 2014 | $40 million | General Atlantic | Not disclosed,Firms & Funds Look for Squarespace to use $40 mln round to grow into new areas,1.000000,1.000000,0.000000,1.000000,0.084111,0.091807,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite,1
f1520ebaa4a19df2,cf09323af455b001:amount:1341da7c:A,e88282463f300822:post_money:0c4aeb50:A,Illumio,Illumio,funding_round/series_c,funding_round/series_f,www.securityweek.com,www.thomabravo.com,Illumio announced on Tuesday that it has closed a massive $100 million Series C financing round,today announced a $225 million Series F funding round at a $2.75 billion valuation.,1.000000,1.000000,0.000000,1.000000,0.116150,0.093233,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001567658.sqlite,1
d04bcd25831dbce8,2f14d40f3127434e:amount:c0b177d7:A,a12321a4640330be:amount:cc1f7e30:A,Element Science,Element Science,funding_round/series_c,funding_round/unknown,openminds.com,globalventuring.com,announced that it had raised $145.6 million in Series C financing.,regulatory documents show it had secured $12.5m in funding in 2014,1.000000,1.000000,0.000000,1.000000,0.367074,0.107202,xdom_pos,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite,1
